pseudo_user,VOC건수,대표공항,주VOC유형,주카테고리
1fc1b5341336226b,1,김포공항,단순문의,ID체크
1ed760b5db6793bc,1,무안공항,불편불만,연계교통
8cdddde609c8379d,1,제주공항,불편불만,직원관련
8ce51632ffd2463d,1,제주공항,칭찬,직원관련
8e26cdf81793a7d4,1,본사,VOC기타,공사업무
8d3fe94609a51326,1,제주공항,불편불만,직원관련
8d4066c2d1fff99a,1,본사,단순문의,터미널
8d43cfc350b3d510,1,제주공항,불편불만,공사업무
8d4972f062eb8e1d,1,광주공항,단순문의,터미널
8d5818ae7cbbc45e,1,청주공항,불편불만,터미널
8d67ec68e6d827d5,1,김해공항,불편불만,ID체크
8d687ff1aad08408,1,제주공항,불편불만,ID체크
8d6e5c964b4fe6c0,1,김포공항,불편불만,직원관련
8d75bc7a38a70aca,1,김해공항,불편불만,터미널
8d76f31365c34227,1,김포공항,불편불만,기타
8d8c2417aae6a220,1,김포공항,제안건의,연계교통
8d95c04217c03804,1,김포공항,단순문의,상업시설
8d9da7918f13aa9a,1,제주공항,불편불만,직원관련
8cd4016fb0c1c5d9,1,본사,단순문의,상업시설
1f64204568752630,1,청주공항,제안건의,기타
8e955a5459aa4d17,1,청주공항,불편불만,직원관련
8eafb4085653f784,1,김해공항,VOC기타,기타
8eb2699682343d7a,1,김포공항,불편불만,상업시설
8eb90a70e5f996ea,1,김해공항,불편불만,직원관련
8ebb88ffb866cf30,1,김포공항,단순문의,공사업무
8ee4bfe5fa1e2eaa,1,제주공항,제안건의,기타
8dabb55bc853f177,1,대구공항,불편불만,직원관련
8db2fcc266292e4f,1,김해공항,단순문의,주차장
8dca600e58db5deb,1,김포공항,칭찬,직원관련
8dd5a2ba41e5c256,1,무안공항,제안건의,터미널
8de9cbac64cc49ce,1,김포공항,단순문의,기타
8df461c8fdaa04f3,1,김포공항,불편불만,직원관련
8e0a3381eb79b080,1,김포공항,제안건의,공사업무
8e0d66cb6345b5ce,1,울산공항,불편불만,직원관련
8e0e99970c023a18,1,청주공항,불편불만,보안검색
8e18995694165735,1,김해공항,사실확인,기타
8f2ca35ca0debebb,1,광주공항,불편불만,터미널
8f39d70617f1c9b8,1,김해공항,불편불만,주차장
8f3f948d4190c06a,1,제주공항,VOC기타,기타
8f574616b02596bd,1,본사,제안건의,공사업무
8f5914252d49dcd8,1,제주공항,불편불만,직원관련
8f6030eddeb02e01,1,본사,불편불만,주차장
8f64bb34f4925624,1,김포공항,불편불만,기타
8f672d163ac63b70,1,대구공항,불편불만,터미널
8e48171441491ed1,1,대구공항,불편불만,직원관련
8e490110d78d61f9,1,김포공항,불편불만,연계교통
8e537067768c9e2e,1,본사,VOC기타,공사업무
8e58579800fb8a4d,1,김포공항,VOC기타,기타
8e58714652c94723,1,김포공항,불편불만,주차장
8e6c0f47911ab93c,1,제주공항,단순문의,기타
8e83ad8819c55d58,1,대구공항,VOC기타,항공사
8e83eaf9448a57e1,1,김포공항,칭찬,직원관련
1eee4e603d557312,1,김해공항,불편불만,직원관련
1ef46f9d46bf15f4,1,김포공항,단순문의,상업시설
1efcf9ce78afbbf2,1,김포공항,제안건의,공사업무
1f027e20066c3330,1,김해공항,단순문의,공사업무
1f07200bca2560bc,1,본사,VOC기타,기타
1f1d042b00762126,1,김포공항,불편불만,직원관련
1f2db35e905125fe,1,김포공항,단순문의,주차장
1f5447670968e49f,1,김포공항,제안건의,기타
1f557f2bdc3167bc,1,김포공항,제안건의,기타
8eedac5b3ed2baf6,1,김포공항,불편불만,직원관련
8eedc51ea14f0742,1,김해공항,VOC기타,기타
8ef006dbad763ee5,1,김포공항,불편불만,직원관련
8ef2874ada130fb7,1,김해공항,제안건의,보안검색
8ef82c043908e262,1,제주공항,불편불만,기타
8f08b700336d15c8,1,김해공항,불편불만,터미널
8f27eb7127ed27a8,1,김포공항,제안건의,공사업무
8f6f074ff431a58f,1,대구공항,불편불만,직원관련
8f77fff08177cde8,1,제주공항,사실확인,기타
8f7cab99c1c67924,1,제주공항,사실확인,보안검색
8f7df1f33c4ed33d,1,김포공항,불편불만,항공사
8f8b8bc94f4e5e7d,1,본사,제안건의,기타
8f972d0bdf0ed825,1,김포공항,칭찬,직원관련
8fb81c5beb6cb876,1,김해공항,불편불만,직원관련
8fbbab9156073071,1,김포공항,VOC기타,터미널
8fca3aaf3e283023,1,김해공항,제안건의,기타
8fcc42020f2aff23,1,김해공항,불편불만,ID체크
8fd5caa103373fd3,1,제주공항,제안건의,주차장
8eea325bc14d8a7c,1,대구공항,불편불만,기타
1ed95d7b05f5efc3,1,본사,VOC기타,기타
1eda19a0d1d20196,1,김포공항,불편불만,직원관련
1edc38f1410393a3,1,김해공항,불편불만,보안검색
1eea4527d8d6894e,1,김포공항,불편불만,기타
9097ddd8baec1aef,1,김해공항,불편불만,직원관련
909cb19bc81853cc,1,청주공항,불편불만,주차장
8fe2de553d122b0d,1,김해공항,불편불만,터미널
8fe8bbf7b4ead53d,1,제주공항,불편불만,ID체크
8fed4671df400c76,1,청주공항,불편불만,직원관련
8ff7b8a257790540,1,김해공항,불편불만,기타
8ffddc8fe988d71a,1,양양공항,불편불만,주차장
901051f08e504362,1,광주공항,불편불만,보안검색
9016d60a63955f64,1,김포공항,불편불만,주차장
901de44ee11f2a5f,1,대구공항,불편불만,주차장
9021ababa535d3e7,1,김포공항,제안건의,기타
903895e885ea9043,1,김해공항,불편불만,직원관련
903abfd962d818eb,1,김포공항,불편불만,직원관련
903adffbeda13865,1,김포공항,불편불만,직원관련
9041326c9bcdb66d,1,본사,불편불만,직원관련
9046d41fa49b60b0,1,청주공항,불편불만,기타
90f8bdca03c46a0c,1,대구공항,단순문의,주차장
90fab94d9451a763,1,김해공항,불편불만,직원관련
9139f588e5c66771,1,김포공항,불편불만,직원관련
9156e0e4f0371b30,1,청주공항,불편불만,직원관련
915878c61c8ffcbd,1,김포공항,불편불만,상업시설
9051d453199b4403,1,김포공항,단순문의,상업시설
9054379d0fc7f0fb,1,대구공항,단순문의,기타
905e3b0cf2e1eab4,1,김포공항,칭찬,직원관련
9060f28b72e8f503,1,제주공항,제안건의,공사업무
90775c47d225ee21,1,울산공항,제안건의,기타
907f2c1a5f51761f,1,제주공항,불편불만,주차장
9087e5b3806a26bf,1,대구공항,불편불만,주차장
908b0f39bb1db6d5,1,김포공항,제안건의,기타
908bb49961f5c8c8,1,여수공항,불편불만,직원관련
908f68ac0cc32304,1,대구공항,단순문의,주차장
9090154e5d0d4471,1,원주공항,칭찬,직원관련
1e66e122495cb3c9,1,대구공항,불편불만,기타
1e7012b193acabe7,1,김해공항,단순문의,주차장
1e7d8e62b1f75363,1,김포공항,칭찬,직원관련
1e8a8fe9b6540925,1,김해공항,불편불만,주차장
1e8a9cd24cb1878e,1,제주공항,VOC기타,기타
1e95f5bbf4e052c7,1,제주공항,단순문의,주차장
1e97ff255f923ced,1,김포공항,단순문의,기타
1eb16f913e5e4796,1,제주공항,불편불만,기타
1eb6bbb43fedef9c,1,김포공항,불편불만,직원관련
1eb9db3c4c106666,1,제주공항,불편불만,직원관련
1ed489899390f4ad,1,제주공항,불편불만,상업시설
1dc6180ff130926c,1,청주공항,제안건의,터미널
90c00536175f1948,1,김해공항,VOC기타,기타
90c52ec3d4aa5640,1,김포공항,불편불만,주차장
90de034a24f14a36,1,김포공항,불편불만,보안검색
90eda338a2c8bdfb,1,김포공항,불편불만,터미널
92471d3dbcfd3246,1,김포공항,불편불만,공사업무
91745cbc482e7cb2,1,대구공항,불편불만,직원관련
91766b3848ea1667,1,대구공항,불편불만,직원관련
917bbc351359e7de,1,제주공항,불편불만,항공사
917ce1eb2db40875,1,김해공항,불편불만,상업시설
918a5c42de48a6c3,1,울산공항,단순문의,기타
918b52ef5caaee10,1,김해공항,불편불만,직원관련
919628d475937466,1,김해공항,불편불만,직원관련
91a8928b02c8870d,1,제주공항,불편불만,터미널
91adbc86f6410a78,1,김포공항,불편불만,보안검색
91b0ea3805f3a4ae,1,김해공항,불편불만,직원관련
91b96caeb6533917,1,양양공항,불편불만,연계교통
91cd23fdcb1edf21,1,김포공항,제안건의,기타
91ce21f7f106c9a7,1,김포공항,불편불만,기타
91d252684ced59a0,1,본사,VOC기타,기타
90a50151ff7bf02a,1,김포공항,고충,직원관련
926a549a2b7eb1e5,1,김해공항,불편불만,직원관련
9284f455a915dce7,1,대구공항,불편불만,주차장
928519e451f99b48,1,청주공항,칭찬,직원관련
92898985c2d395ab,1,울산공항,불편불만,터미널
92b48e3b356bf004,1,김해공항,불편불만,터미널
91ebc09eccb41c4e,1,김포공항,VOC기타,직원관련
91ffb8217c7396cc,1,제주공항,불편불만,기타
920805f6de362b4d,1,김해공항,VOC기타,기타
920bd8bef674365f,1,본사,VOC기타,공사업무
922ff0e7fa68128d,1,김포공항,불편불만,터미널
92335d7b661611ca,1,제주공항,불편불만,공사업무
92388a299f2e8132,1,김해공항,불편불만,직원관련
923cb49f30126dad,1,제주공항,단순문의,직원관련
924343036d746546,1,대구공항,제안건의,기타
924346600d8c6f80,1,제주공항,불편불만,상업시설
92459d3e0be1158a,1,대구공항,불편불만,기타
1dce2490e633b3bf,1,제주공항,불편불만,직원관련
1dcfbcefe9bbdcf9,1,청주공항,단순문의,상업시설
1ddbef794450da55,1,김포공항,불편불만,기타
1df0db1a459edc12,1,김해공항,불편불만,직원관련
1e0764ba23e9a9be,1,제주공항,불편불만,직원관련
1e0d9d11600bae62,1,김해공항,불편불만,직원관련
1e19d13876433680,1,무안공항,제안건의,기타
1e2275f22df190d9,1,김포공항,단순문의,기타
1e2a7bb087ab07f6,1,김해공항,칭찬,직원관련
1e2d2258f818e986,1,울산공항,불편불만,직원관련
1e2fa011852cbd4a,1,청주공항,불편불만,주차장
1d64a8b348278f05,1,청주공항,제안건의,기타
924febd160a6c4f9,1,김해공항,불편불만,주차장
925add7a0685f8de,1,김해공항,사실확인,공사업무
9261ce8d2ec1f04b,1,김해공항,불편불만,터미널
92667a4687832a3d,1,김해공항,VOC기타,터미널
93f7c416b1357ba2,1,청주공항,불편불만,상업시설
9403f767757a1fbd,1,김해공항,불편불만,직원관련
92cadf0006083ac9,1,김해공항,불편불만,직원관련
92e4dfc61c6f81ba,1,무안공항,불편불만,보안검색
92e942bb196619d0,1,김포공항,불편불만,항공사
92f117630ea60a7f,1,김해공항,불편불만,직원관련
92f912d2f2a784db,1,본사,VOC기타,기타
92fc8746a0c42660,1,본사,VOC기타,기타
931a4e66bc109aad,1,제주공항,불편불만,상업시설
931d96141705fe1d,1,김포공항,단순문의,기타
93289cb2430b636c,1,제주공항,불편불만,보안검색
93344f9d02d60cbf,1,제주공항,불편불만,직원관련
93413da4d8ecb2b6,1,김해공항,칭찬,직원관련
9352f5c1d5f0ba35,1,김포공항,불편불만,ID체크
935f4fb70e3a2c86,1,제주공항,불편불만,보안검색
1dc91f5a05400cb6,1,김해공항,불편불만,직원관련
94554c2c70580f05,1,본사,단순문의,기타
94565be450cc0380,1,김해공항,불편불만,직원관련
94567d481c8f7fab,1,무안공항,단순문의,기타
9462ad3e116f487d,1,무안공항,불편불만,ID체크
946dc1cfe36b248e,1,제주공항,불편불만,보안검색
9361f7003f2556d3,1,김포공항,불편불만,직원관련
9371a03a352f3619,1,김해공항,불편불만,주차장
937241876a01764c,1,김해공항,제안건의,터미널
9375f7004971b142,1,김해공항,불편불만,직원관련
938061c245b8330e,1,김해공항,사실확인,자회사
9388c74f3c21f620,1,제주공항,불편불만,주차장
93c6a9941ed4fb50,1,대구공항,불편불만,직원관련
93c9d0859c381853,1,청주공항,제안건의,직원관련
93cda803a6ad900b,1,김해공항,불편불만,직원관련
93de2f219e4a48ba,1,김포공항,제안건의,연계교통
93f12ec1aa6d5144,1,김해공항,사실확인,주차장
94e0b1513e85e176,1,김해공항,불편불만,ID체크
94fe90a7bb125fea,1,김해공항,불편불만,기타
9500a203c8e52003,1,제주공항,불편불만,주차장
95207b784a3fba64,1,김해공항,불편불만,주차장
952bf9df3ff3c560,1,김해공항,단순문의,주차장
9542b7e5bc7cb4b6,1,본사,VOC기타,기타
9413e544ff4d36db,1,제주공항,칭찬,직원관련
9418552a7c03d6f1,1,제주공항,불편불만,터미널
941ff969ab84fd1c,1,김해공항,불편불만,직원관련
9420b2a31356391f,1,청주공항,제안건의,기타
94236526b0bf964f,1,본사,항공기소음,기타
94242a0401fd6aca,1,김포공항,불편불만,연계교통
942910624f152bb1,1,김해공항,불편불만,터미널
94417c6d929474d8,1,김포공항,불편불만,직원관련
944470095beca02e,1,제주공항,불편불만,터미널
944728f738338a15,1,김포공항,VOC기타,기타
95900f4aa624d415,1,양양공항,불편불만,공사업무
9595016393b5c5e2,1,제주공항,사실확인,기타
959813747affa403,1,양양공항,단순문의,항공사
95a138485e961257,1,무안공항,제안건의,공사업무
95a1b710844d8e46,1,본사,제안건의,터미널
95a80070242f0725,1,본사,항공기소음,공사업무
95aa0bfd8d1de85b,1,김포공항,불편불만,기타
95aaa4be429ffcc1,1,본사,단순문의,공사업무
95ab3f89e6777909,1,김포공항,불편불만,기타
9474778bbf651d60,1,제주공항,불편불만,직원관련
9487d8ce52af8a48,1,제주공항,불편불만,터미널
949137c6ce69b656,1,김해공항,불편불만,주차장
94a833dccba58113,1,김포공항,불편불만,직원관련
94ade4f5a2843994,1,제주공항,불편불만,직원관련
94b6457c1f45c287,1,청주공항,불편불만,보안검색
94d69981ea7128df,1,김해공항,제안건의,항공사
95be03805129bf85,1,제주공항,불편불만,직원관련
95ce52e390ba1458,1,제주공항,유실물신고,기타
95df428eeb205144,1,원주공항,단순문의,항공사
95e93d74c23f0ea3,1,제주공항,불편불만,터미널
96002c5433b8ad33,1,제주공항,불편불만,직원관련
96102c3cdc3dc051,1,김포공항,칭찬,직원관련
961a72c8521a536a,1,김해공항,불편불만,직원관련
961cada06f5e18d2,1,김포공항,제안건의,보안검색
9621bf66518614b4,1,김해공항,불편불만,직원관련
962a7c181663eb18,1,김포공항,제안건의,기타
962f161efefba7ae,1,제주공항,사실확인,터미널
9548307af82f1dec,1,본사,제안건의,기타
95523978fdb70a86,1,김포공항,불편불만,직원관련
956498a0056602c8,1,김해공항,단순문의,보안검색
9576d076b665cd6b,1,김해공항,불편불만,직원관련
9583905883321c68,1,청주공항,단순문의,항공사
1d6952d66b1ab59b,1,제주공항,불편불만,직원관련
1d6961c79163c970,1,청주공항,불편불만,기타
1d6bc73461077be2,1,김해공항,사실확인,공사업무
1d72a05572477dcc,1,김포공항,제안건의,기타
1d7863131bc3b096,1,본사,단순문의,기타
1d838088ee45fd8c,1,김해공항,단순문의,공사업무
1d88495d3d49f151,1,제주공항,칭찬,직원관련
1d891b4b36609466,1,김포공항,불편불만,기타
1d8bb2b085fb0a06,1,제주공항,불편불만,ID체크
1d93c87e70220e39,1,청주공항,불편불만,상업시설
1d988fe032dd14ba,1,청주공항,불편불만,보안검색
1da651a886568b16,1,제주공항,칭찬,직원관련
1dade3b4db655348,1,제주공항,칭찬,직원관련
1db0cf8425aa18b4,1,대구공항,제안건의,상업시설
1dba6e4be3555881,1,김해공항,단순문의,터미널
1c8e3939eed6a451,1,김포공항,불편불만,직원관련
96ec2238172423c2,1,제주공항,제안건의,터미널
9701b2b87dc377d6,1,제주공항,불편불만,터미널
97187ec2d5d89c72,1,김해공항,VOC기타,기타
9719431ca40936ba,1,대구공항,불편불만,터미널
96665201ab3dd740,1,청주공항,단순문의,기타
967393292efd6a0d,1,제주공항,불편불만,직원관련
9680c35eebfcee05,1,대구공항,불편불만,터미널
96813f037940b7bb,1,김포공항,유실물신고,기타
96856d2f3edd1ff4,1,제주공항,제안건의,기타
96880bdfbb1e3b33,1,본사,불편불만,보안검색
9696f5dd42679333,1,대구공항,불편불만,보안검색
96a500a6cde7ca58,1,김포공항,불편불만,터미널
96a672c529214210,1,김해공항,불편불만,직원관련
96aa51ea99045968,1,김포공항,사실확인,기타
96acbe26705c1909,1,본사,단순문의,공사업무
95bc8dc32b2f5edd,1,대구공항,불편불만,주차장
976b59e5ab480b79,1,제주공항,불편불만,직원관련
976dbfc8e41fab69,1,청주공항,불편불만,직원관련
976fc1c0223b5ff0,1,김포공항,불편불만,직원관련
977f21753adf2218,1,제주공항,불편불만,주차장
977f7388aaab0833,1,제주공항,불편불만,직원관련
9782bd937992bdee,1,김포공항,불편불만,기타
978489aeae2353e3,1,김해공항,불편불만,주차장
9784bfac48cb3bc1,1,김해공항,불편불만,직원관련
96b36bdd75bc5087,1,대구공항,불편불만,기타
96c54e79ee9d96ea,1,대구공항,칭찬,직원관련
96d7273c13513df5,1,제주공항,불편불만,보안검색
96db835acb85c109,1,김포공항,항공기소음,기타
96dba361aeb0419c,1,김포공항,단순문의,기타
96dfad6c659ee68d,1,제주공항,유실물신고,기타
96e2921344f13f78,1,대구공항,불편불만,터미널
96e3523cdda50760,1,김포공항,유실물신고,기타
1d0fd9fcae2c0433,1,김포공항,제안건의,터미널
1d18188a7a2e3cf3,1,청주공항,불편불만,직원관련
1d2a6dc4c037c397,1,광주공항,불편불만,공사업무
1d2d31d940193314,1,김포공항,불편불만,직원관련
1d3c49cfbebd2669,1,김해공항,유실물신고,공사업무
1d556eb1efcc541e,1,대구공항,불편불만,기타
1d594628044e8957,1,김포공항,단순문의,기타
1d595f42b18ebea7,1,청주공항,불편불만,터미널
1d618871f7688ae9,1,대구공항,불편불만,직원관련
1c2c9de3726ec9b6,1,김해공항,불편불만,직원관련
974c72a7d9d8e4df,1,김포공항,제안건의,기타
975b93386b7c1e86,1,김포공항,단순문의,ID체크
9760dbedc6af252d,1,김포공항,제안건의,주차장
976656f5d411bb9a,1,본사,단순문의,주차장
97680f6db7ddf02c,1,김해공항,단순문의,공사업무
976a3b050c0842b1,1,김해공항,불편불만,직원관련
98a76c10760a08b3,1,제주공항,불편불만,직원관련
9792d2c9ce4664a2,1,김포공항,항공기소음,기타
979acbc78e378d42,1,김포공항,불편불만,직원관련
97a2944952d277cb,1,김해공항,불편불만,직원관련
97ab4ab820d80585,1,제주공항,불편불만,연계교통
97b73b380e67651a,1,제주공항,불편불만,직원관련
97bbf8ce72c2d468,1,김해공항,불편불만,직원관련
97c7bb0bb144acb6,1,청주공항,불편불만,보안검색
97d55d5dc3a0581c,1,김해공항,사실확인,기타
97d9bd652096d402,1,김포공항,불편불만,주차장
97ddcb44316fc863,1,김해공항,불편불만,주차장
97e2c4a148be684e,1,제주공항,칭찬,직원관련
97ef365fcec08dd6,1,제주공항,불편불만,터미널
971ad744e07fa9d9,1,청주공항,칭찬,직원관련
1ccec5f5bd8ae5f1,1,대구공항,불편불만,보안검색
1cd45652c8789053,1,청주공항,불편불만,터미널
9922b9123b746e5b,1,제주공항,불편불만,터미널
99234a8d34964c67,1,김해공항,제안건의,터미널
992ac723d2d2efd5,1,제주공항,VOC기타,기타
99308760efaa9de5,1,김포공항,제안건의,기타
98308dde355ae7fa,1,김해공항,불편불만,직원관련
98315faa5bd3e8ca,1,청주공항,불편불만,터미널
983f48cf0f206a84,1,김해공항,사실확인,주차장
983fe2effd5d4ed8,1,청주공항,칭찬,직원관련
98492b293103f75c,1,무안공항,단순문의,항공사
984ddbad1c050418,1,청주공항,칭찬,직원관련
9853e904ca05bc9c,1,제주공항,칭찬,보안검색
986f299d2807f4a0,1,여수공항,불편불만,직원관련
98734c054a564f57,1,김해공항,불편불만,터미널
987cc1a7aeb4530e,1,양양공항,단순문의,연계교통
9886539ab12d2d64,1,대구공항,불편불만,기타
989c95346e53db19,1,청주공항,불편불만,기타
9977461aebde8b00,1,김해공항,유실물신고,공사업무
9979b84f277a3e47,1,제주공항,불편불만,직원관련
9980b9eb29893b24,1,김해공항,VOC기타,기타
99929a596aa1be57,1,김포공항,칭찬,직원관련
9998554f6e926057,1,김포공항,단순문의,주차장
99a118e8998b8fa7,1,김포공항,제안건의,터미널
98a811fa8457178a,1,대구공항,불편불만,직원관련
98c8059fa05acfda,1,김포공항,칭찬,직원관련
98ece3b24ccdc353,1,본사,VOC기타,공사업무
98eda9f457c229d9,1,김포공항,불편불만,직원관련
98f59d2c05582953,1,김해공항,불편불만,직원관련
98f5dadf90032c53,1,김포공항,단순문의,기타
990158788233e09a,1,김해공항,불편불만,연계교통
990eb64d532e0749,1,김포공항,불편불만,직원관련
99190bfcfa1b0880,1,대구공항,불편불만,기타
992246e52f051de1,1,광주공항,불편불만,기타
99f04028af578787,1,광주공항,칭찬,직원관련
99f96c8e052ac305,1,김포공항,불편불만,기타
99ff5d1bda1bfb46,1,김해공항,불편불만,직원관련
9a045ddd616e81ff,1,김해공항,칭찬,직원관련
9a09ab05e34d9317,1,본사,사실확인,기타
9a0cb8ff881a69f9,1,김포공항,제안건의,주차장
9a1dd7bbb6ec5329,1,제주공항,불편불만,터미널
9a2e6028a78f7a5f,1,청주공항,불편불만,직원관련
9a346b8ae1380dd2,1,제주공항,불편불만,터미널
9a38a299ad80eb29,1,여수공항,불편불만,직원관련
993124e591097c01,1,김포공항,제안건의,보안검색
993213921bda928d,1,김해공항,단순문의,ID체크
9938c1a48ce53055,1,김해공항,사실확인,주차장
9944f71ecab0d0c9,1,광주공항,불편불만,공사업무
995f75207cbce7a8,1,김포공항,단순문의,보안검색
996d17bd553704ee,1,김해공항,불편불만,직원관련
1c36ab002e8a0eba,1,대구공항,불편불만,직원관련
1c3ec1eafd2ae25a,1,본사,VOC기타,기타
1c3fe2416267d3eb,1,김포공항,칭찬,직원관련
1c4630768e3b94b6,1,울산공항,VOC기타,공사업무
1c583dc66ca2a4eb,1,김해공항,불편불만,터미널
1c7ac66d1cf6f5ba,1,제주공항,불편불만,터미널
1c7affb9b06ae73e,1,제주공항,불편불만,터미널
1c80dfcaf7bdeb41,1,군산공항,불편불만,공사업무
1c80e8fb6572a41c,1,본사,단순문의,주차장
1c892258c9b53e62,1,무안공항,제안건의,기타
1c8cfc249740c925,1,김포공항,불편불만,직원관련
1bc2bbaaece55c66,1,김포공항,단순문의,기타
99a6079440104061,1,김포공항,단순문의,상업시설
99a68e0d336a3150,1,제주공항,단순문의,공사업무
99aab8d1c50039e2,1,청주공항,불편불만,터미널
99e42263b4143b14,1,대구공항,불편불만,주차장
9b0c42f611553257,1,제주공항,단순문의,공사업무
9b24f58361e3ca96,1,대구공항,불편불만,직원관련
9b273933a4d66f75,1,제주공항,칭찬,직원관련
9a4df361e0200660,1,제주공항,불편불만,터미널
9a4feb7182fad3b2,1,제주공항,단순문의,기타
9a55a2ea1cbf613c,1,포항경주공항,불편불만,터미널
9a63a6345857af18,1,광주공항,불편불만,터미널
9a644e01cb9ebb4a,1,대구공항,불편불만,터미널
9a6536ce440e08a3,1,김해공항,제안건의,기타
9a6b02e8237ee38a,1,제주공항,불편불만,직원관련
9a6fb3c0e60233ba,1,제주공항,불편불만,직원관련
9a844351e56c3e6a,1,제주공항,불편불만,상업시설
9a871b750cc4b882,1,청주공항,불편불만,주차장
9a986fc25ab5e695,1,대구공항,불편불만,직원관련
9ab3b01f5ceaa330,1,여수공항,불편불만,기타
99a2e97860175b83,1,청주공항,불편불만,직원관련
9b8eb32cddbe0ec8,1,김해공항,불편불만,직원관련
9bcf8fb7c9ab55b6,1,여수공항,불편불만,터미널
9bd48327228c29a7,1,대구공항,불편불만,직원관련
9bd853ef5a22d22a,1,김해공항,제안건의,터미널
9bdb1c45dc254fa1,1,김포공항,항공기소음,기타
9ab9160b88f2b7b0,1,김포공항,유실물신고,기타
9ac02d2ff5db1bda,1,사천공항,불편불만,직원관련
9acb54b5af4057f7,1,본사,단순문의,기타
9ad130ee17ea56dd,1,제주공항,VOC기타,기타
9ad31df61b056886,1,대구공항,칭찬,직원관련
9ad553a1969b844c,1,김포공항,불편불만,보안검색
9ad9dcea3c428d00,1,제주공항,VOC기타,기타
9ae9b6e967cd3b87,1,청주공항,항공기소음,기타
9afd9903022456bc,1,청주공항,단순문의,기타
9aff21e4d96d7d87,1,김포공항,단순문의,공사업무
9b03002620aa4310,1,김포공항,제안건의,기타
9c13d50bd64321ea,1,무안공항,제안건의,상업시설
9c1410137124e803,1,여수공항,불편불만,직원관련
9c313415c5c0bcaa,1,제주공항,불편불만,주차장
9c4adcd34e788552,1,김포공항,불편불만,직원관련
9c4efde6c9aa3eb3,1,사천공항,불편불만,터미널
9c5050b956e3e113,1,제주공항,불편불만,터미널
9c5263c0ba36d0ca,1,청주공항,칭찬,직원관련
9c6d104eb9e4b667,1,광주공항,불편불만,주차장
9c81f08b9566be58,1,김포공항,불편불만,상업시설
9c840453d096f8e9,1,제주공항,사실확인,자회사
9b28b460c96ce983,1,제주공항,불편불만,상업시설
9b61652163703b33,1,본사,제안건의,보안검색
9b6ff52c730aca20,1,김포공항,불편불만,직원관련
9b7eecb827d1c6fd,1,제주공항,불편불만,직원관련
9b82779719bf6872,1,제주공항,사실확인,주차장
9b8354366c6e70c2,1,청주공항,단순문의,주차장
1bc2c1e36c1debeb,1,김해공항,불편불만,터미널
1be0d01dc649362f,1,김해공항,단순문의,ID체크
1be45fcebff2c4f3,1,제주공항,불편불만,직원관련
1bf0d16e9042558d,1,청주공항,불편불만,직원관련
1bf2fefb9e83b7f6,1,김포공항,제안건의,공사업무
1bf5374b384767c4,1,김해공항,불편불만,기타
1bfe1e31755ff6a4,1,제주공항,불편불만,직원관련
1bfe6987e7217e46,1,제주공항,단순문의,ID체크
1bffa480a4c1392a,1,본사,VOC기타,자회사
1c0da5e28b4e0545,1,청주공항,단순문의,기타
1c1a94aad8bc7474,1,제주공항,불편불만,직원관련
1c28b19033327328,1,김해공항,사실확인,기타
1c29a3adb207a402,1,청주공항,단순문의,상업시설
1b1e2c9398797f8b,1,김해공항,불편불만,직원관련
9c029010ac1d7502,1,김포공항,제안건의,기타
9c079c8e27166a99,1,김포공항,불편불만,보안검색
9d9a4723997c1b83,1,본사,불편불만,인천공항
9dab1329e87ad2c1,1,제주공항,불편불만,터미널
9dc8d0f9e822d14f,1,김해공항,불편불만,직원관련
9c8b3ee2b13c7b03,1,김해공항,VOC기타,터미널
9ca5e4e08f1dc0aa,1,김포공항,항공기소음,기타
9ccea3ee03c58501,1,광주공항,불편불만,터미널
9cdfe23efd534ff6,1,제주공항,칭찬,직원관련
9ce0ce61d20f95b5,1,청주공항,사실확인,공사업무
9ce5aba53ff3660c,1,본사,제안건의,공사업무
9cea87eba539208e,1,광주공항,칭찬,직원관련
9ceab35145cbbec9,1,김해공항,불편불만,직원관련
9ceae07227a2e776,1,김해공항,불편불만,직원관련
9ceeb3e240f4743e,1,김포공항,VOC기타,기타
9d0e0245a04bf481,1,김포공항,제안건의,기타
9d153ae1a5eecaef,1,대구공항,불편불만,기타
9d1543b1386bdea3,1,김포공항,불편불만,보안검색
9de2539fadfd1879,1,김포공항,불편불만,직원관련
9de385066d7baca2,1,김해공항,불편불만,직원관련
9de5618bea0b61d9,1,무안공항,단순문의,기타
9df367b410178b0d,1,여수공항,칭찬,직원관련
9e01ce1ab60f50e4,1,청주공항,불편불만,기타
9e13472a1476ed5b,1,광주공항,칭찬,직원관련
9e16f30f5c54aee6,1,김포공항,항공기소음,공사업무
9e19140dc62b5099,1,제주공항,불편불만,직원관련
9d1db93e427ea6aa,1,제주공항,불편불만,터미널
9d39697f2ba50208,1,제주공항,불편불만,기타
9d4a39602a7b8a8a,1,김포공항,칭찬,직원관련
9d5d292669b0e7fe,1,제주공항,불편불만,주차장
9d63475cff9455a5,1,김해공항,제안건의,터미널
9d722dd237a32b38,1,본사,불편불만,직원관련
9d82671d62785b3a,1,제주공항,불편불만,터미널
9d8f6022e0d3c660,1,제주공항,불편불만,연계교통
1b4cb6b1f240ae04,1,김포공항,단순문의,기타
1b5afa9e82fddaf2,1,청주공항,불편불만,주차장
